type,udc_id,gen_id,name,resource_name,bus_id
GEN,SDGE,SDG1_1_PDRP16,PDR-A SDG1,SDG1_1_PDRP16-APND,N/A
GEN,SDGE,SDG1_1_PDRP17,PDR-E SDG1 2,SDG1_1_PDRP17-APND,N/A
GEN,SDGE,SDG1_1_PDRP18,PDR-E SDG1 3,SDG1_1_PDRP18-APND,N/A
GEN,SDGE,SDG1_1_PDRP19,HWSD,SDG1_1_PDRP19-APND,N/A
GEN,SDGE,SDG1_1_PDRP24,SDGE_CBP_DA_DIRACC_2,SDG1_1_PDRP24-APND,N/A
GEN,SDGE,SDG1_1_PDRP29,SDGE SS BUN,SDG1_1_PDRP29-APND,N/A
GEN,SDGE,SDG1_1_PDRP30,SDG1_1_PDRP30,SDG1_1_PDRP30-APND,N/A
GEN,SDGE,SDG1_1_PDRP31,SDG1_1_PDRP31,SDG1_1_PDRP31-APND,N/A
GEN,SDGE,SDG1_1_PDRP32,SDG1_1_PDRP32,SDG1_1_PDRP32-APND,N/A
GEN,SDGE,SDG1_1_PDRP33,SDG1_1_PDRP33,SDG1_1_PDRP33-APND,N/A
GEN,SDGE,SDG1_1_PDRP34,SDG1_1_PDRP34,SDG1_1_PDRP34-APND,N/A
GEN,SDGE,SDG1_1_RDRR01,SDGE BIP1,SDG1_1_RDRR01-APND,N/A
GEN,SCE,SEARLS_7_WESTEN,NORTH AMERICAN WESTEND,SEARLES_7_N002,24785_SEARLES _34.5_GUWS
GEN,SCE,SEARLS_7_ARGUS,Argus Cogeneration,SEARLES_7_N004,24785_SEARLES _34.5_GUAR
GEN,PGAE,SEAWST_6_LAPOS,SEA WEST WIND QF AGGREGATION,SEAWEST_6_N001,35200_SEAWEST _60.0_GU1
GEN,SCE,GALE_1_SEGS1,"SUNRAY ENERGY, INC. - SEGS 1",SEGS1G_7_B1,24751_SEGS  1G_13.8_GU1
GEN,SCE,SEGS_1_SEGS2,"SUNRAY ENERGY, INC. - SEGS 2",SEGS2G_7_B1,24752_SEGS  2G_13.8_GU2
GEN,SCE,HINSON_6_SERRGN,CITY OF LONG BEACH,SERRFGEN_7_B1,24139_SERRFGEN_13.8_GU1
TG,SDGE,ANZA_6_SOLAR1,Seville Solar One,SEVILEGN_7_N001,N/A
GEN,SCE,RTEDDY_2_SOLAR1,Rosamond West Solar 1,SGSAVF1_7_N001,29667_SGS_AVF1_34.5_GUS1
GEN,SCE,RTEDDY_2_SOLAR2,Rosamond West Solar 2,SGSAVF2_7_N001,29669_SGS_AVF2_34.5_GUS2
GEN,SCE,RTEDDY_2_SOLAR3,Rosamond Phase III,SGSAVF3_7_N001,29706_SGS_AVF3_34.5_GUS3
GEN,SCE,RTEDDY_2_SOLAR4,Rosamond Phase IV,SGSAVF4_7_N001,29708_SGS_AVF4_34.5_GUS4
GEN,SDGE,SHRDGE_1_BIOMAS,KITTYHAWK RENEWABLE ENERGY CENTER,SHADOWR_1_N015,22760_SHADOWR _138_GUM1
GEN,PGAE,SHELRF_1_UNITS,SHELL OIL REFINERY AGGREGATE,SHELRF_1_UNITS-APND,N/A
GEN,PGAE,BRDSLD_2_SHILO2,SHILOH WIND PROJECT 2,SHILO_7_N002,32177_SHILOH2 _34.5_GU2
GEN,PGAE,BRDSLD_2_SHILO1,Shiloh I Wind Project,SHILOH_7_B1,32176_SHILOH  _34.5_GUS1
GEN,PGAE,BRDSLD_2_SHLO3A,"Shiloh III Wind Project, LLC",SHILOH3_7_N002,32178_SHILOH3 _34.5_GU3A
GEN,PGAE,BRDSLD_2_SHLO3B,Shiloh IV Wind Project,SHILOH3B_7_N001,32179_SHILOH3B_34.5_GU1
GEN,PGAE,VEDDER_1_SEKERN,TEXACO EXPLORATION & PROD (SE KERN RIVER,SHL-KRVD_1_N001,34817_SHL-KRVD_115_GU1
GEN,SCE,SHUTLE_6_CREST,CREST Contracts,SHUTTLE_6_N019,24426_SHUTTLE _66.0_GUC1
GEN,SCE,PLAINV_6_SOLAR3,Sierra Solar Greenworks LLC,SIERRA_7_N001,24995_SIERRA  _34.5_GU1
GEN,SCE,CHINO_6_SMPPAP,AltaGas Pomona Energy,SIMPSON_7_B1,24140_SIMPSON _13.8_GU1
GEN,PGAE,SISQUC_1_SMARIA,Santa Maria II LFG Power Plant,SISQUOC_1_GN001,36260_SISQUOC _115_GUM1
GEN,PGAE,SANJOA_1_UNIT 1,SAN JOAQUIN COGEN,SJCOGEN_7_B2,33808_SJ COGEN_13.8_GU1
GEN,PGAE,CRNEVL_6_SJQN 2,SAN JOAQUIN 2,SJNO2_6_N002,34260_SJNO2   _70.0_GUS2
GEN,SCE,JAWBNE_2_SRWND,Sky River,SKYRIVER_2_N003,24274_SKYRIVER_34.5_GU1
GEN,PGAE,TANHIL_6_SOLART,Berry Cogen 18,SLR-TANN_7_B1,35050_SLR-TANN_ 6.9_GU1
GEN,SCE,SLSTR1_2_SOLAR1,Solar Star 1,SLSTR1_2_SOLAR1-APND,N/A
GEN,SCE,SLSTR2_2_SOLAR2,Solar Star 2,SLSTR2_2_SOLAR2-APND,N/A
GEN,CWRP,SLUISP_2_UNITS,SAN LUIS (GIANELLI) PUMP-GEN (AGGREGATE),SLUISP_2_UNITS-APND,N/A
GEN,PGAE,SLYCRK_1_UNIT 1,SLY CREEK HYDRO,SLYCREEK_7_B1,31832_SLYCREEK_ 6.6_GU1
GEN,SCE,SMKTRE_2_WIND,Smoke Tree,SMKTREGN_7_N001,25626_SMKTREGN_34.5_GUW
GEN,PGAE,SMPAND_7_UNIT,WHEELABRATOR LASSEN INC.,SMPSN-AN_7_B1,31800_SMPSN-AN_12.5_GU1
GEN,PGAE,SMUDGO_7_UNIT 1,SONOMA POWER PLANT,SMUDGEO1_7_B1,31430_SMUDGEO1_13.8_GU1
GEN,PGAE,SMYRNA_1_SOLAR,Peterson Rd 1,SMYRGEN_7_N010,34729_SMYR GEN_12.0_GUS1
GEN,PGAE,SMYRNA_1_DL1SR1,Delano Land 1,SMYRNA2_1_N009,34700_SMYRNA 2_115_GUM1
GEN,PGAE,SANLOB_1_LNDFIL,Cold Canyon,SNLSOB_7_N003,36999_SN LS OB_12.0_GULF
GEN,PGAE,SNTARA_1_SNMENG,Sonoma County Comprehensive Energy Proj,SNTARSA_1_GN010,31240_SNTA RSA_115_GUMA
GEN,SCE,OAKWD_6_QF,Oak Creek,SOAKWND_6_N001,24461_S.OAKWND_66.0_GUQF
GEN,SCE,OAKWD_6_ZEPHWD,Zephyr Park,SOAKWND_6_N002,24461_S.OAKWND_66.0_GUZP
GEN,PGAE,MNDOTA_1_SOLAR2,Citizen Solar B ,SOLBGEN_7_N001,34147_SOLB GEN_12.5_GU2
GEN,PGAE,SNMALF_6_UNITS,Sonoma County Landfill,SONMALF_7_B1,31446_SONMA LF_ 4.2_GU1
GEN,SCE,SONGS_7_UNIT 2,SAN ONOFRE NUCLEAR UNIT 2,SONOFR2_7_B1,24129_S.ONOFR2_22.0_GU2
GEN,SDGE,SONGS_7_UNIT 3,SAN ONOFRE NUCLEAR UNIT 3,SONOFR3_7_B1,24130_S.ONOFR3_22.0_GU3
GEN,PGAE,SONOMA_1_PN5SR1,Pond 5,SONOMA_1_N077,99304_SONOMAG2_12.5_GUP5
GEN,PGAE,SOUTH_2_UNIT,SOUTH HYDRO,SOUTHG_7_B1,31826_SOUTH G _ 4.2_GU1
GEN,PGAE,SPAULD_6_UNIT12,SPAULDING HYDRO PH 1 & 2 AGGREGATE,SPAULD_6_UNIT12-APND,N/A
GEN,PGAE,SPAULD_6_UNIT 3,SPAULDING HYDRO PH 3 UNIT,SPAULD3_7_B1,32473_SPAULD 3_ 6.6_GU3
GEN,PGAE,SMPRIP_1_SMPSON,Ripon Cogeneration Unit 1,SPCMPNY_7_B1,33810_SP CMPNY_13.8_GU1
GEN,PGAE,SPBURN_2_UNIT 1,Burney Biomass,SPI-BURN_7_N003,31874_SPI-BURN_13.8_GU1
GEN,PGAE,SPQUIN_6_SRPCQU,Quincy Biomass,SPI-QUCY_7_N002,31896_SPI-QUCY_13.8_GU1
GEN,PGAE,SPIAND_1_UNIT,SIERRA PACIFIC IND. (ANDERSON),SPIAND1_7_B1,31471_SPI_AND1_12.5_GU1
GEN,PGAE,SPBURN_7_SNOWMT,SPBURN_7_SNOWMT,SPIBURN_7_N004,31874_SPI-BURN_13.8_GUM1
GEN,NCPA,SPICER_1_UNITS,SPICER HYDRO UNITS 1-3 AGGREGATE,SPICER_1_UNITS-APND,N/A
GEN,PGAE,SPI LI_2_UNIT 1,Lincoln Biomass,SPILINCF_7_N002,32498_SPILINCF_12.5_GU1
GEN,SCE,SPRGVL_2_SUCCES,SUCCESS POWER PLANT,SPRINGVL_2_N039,24141_SPRINGVL_230_GUM1
GEN,SCE,SPRGVL_2_TULE,TULE RIVER HYDRO PLANT (PG&E),SPRINGVL_6_N002,24215_SPRINGVL_66.0_GUTP
GEN,SCE,SPRGVL_2_TULESC,TULE RIVER HYDRO PLANT (SCE),SPRINGVL_6_N004,24215_SPRINGVL_66.0_GUTS
GEN,SCE,SPRGVL_2_QF,SPRINGVILLE QFS,SPRINGVL_6_N006,24215_SPRINGVL_66.0_GUQF
GEN,SCE,SPRGVL_2_CREST,Springerville Aggregate Solar Resources,SPRINGVL_6_N019,24215_SPRINGVL_66.0_GUC1
GEN,PGAE,SPRGAP_1_UNIT 1,SPRING GAP HYDRO,SPRNGGP_7_B1,34078_SPRNG GP_ 6.6_GU1
GEN,PGAE,SRINTL_6_UNIT,SRI INTERNATIONAL,SRI_6_N004,33382_S.R.I.  _60.0_GU1
TG,PGAE,CCSF_STANDIFORD_I_AS_TRASSP,CCSF_STANDIFORD_I_AS_TRASSP,STANDFD2_1_N011,N/A
GEN,PGAE,STANIS_7_UNIT 1,STANISLAUS HYDRO,STANISLS_7_B1,34062_STANISLS_13.8_GU1
GEN,PGAE,OAK L_1_GTG1,MWWTP PGS 2 - Turbine,STATINL_7_GN001,32980_STATIN-L_12.0_GUG1
GEN,PGAE,STAUFF_1_UNIT,RHODIA INC. (RHONE-POULENC),STAUFER_7_B1,33139_STAUFER _ 4.2_GU1
GEN,PGAE,SKERN_6_SOLAR1,South Kern Solar PV Plant,STHKERN_7_N001,35085_STH KERN_34.5_GU1
GEN,NCPA,STIGCT_2_LODI,LODI STIG UNIT,STIGCC_7_B1,38114_STIG CC _13.8_GU1
GEN,PGAE,SMARQF_1_UNIT 1,SANTA MARIA COGEN,STMARIA_7_N101,36416_ST MARIA_ 4.2_GU1
GEN,PGAE,STNRES_1_UNIT,Covanta Stanislaus,STNSLSRP_7_B1,34056_STNSLSRP_13.8_GU1
GEN,PGAE,STOILS_1_UNITS,Chevron Richmond Refinery,STOILS_1_UNITS-APND,N/A
GEN,PGAE,STOREY_7_MDRCHW,Madera Canal Site 980,STOREY1_2_N003,30795_STOREY 2_230_GUM1
GEN,PGAE,STOREY_2_MDRCH2,Madera Chowchilla 2,STOREY1_2_N006,30795_STOREY 2_230_GUM2
GEN,PGAE,STOREY_2_MDRCH3,Madera Chowchilla 3,STOREY1_2_N007,30795_STOREY 2_230_GUM3
GEN,PGAE,STOREY_2_MDRCH4,Madera Chowchilla 4,STOREY1_2_N008,30795_STOREY 2_230_GUM4
GEN,PGAE,STROUD_6_SOLAR,Stroud Solar Station,STROUD_6_N003,34564_STROUD  _70.0_GUS1
GEN,PGAE,STROUD_7_DR1,TERRANOVA RANCH INC,STROUD_6_N005,34564_STROUD  _70.0_GUM1
GEN,SCE,CAMLOT_2_SOLAR2,Columbia Two,SUB434_7_N001,29664_SUB4 34 _34.5_GUG4
GEN,PGAE,SUISUN_7_CTYFAI,CITY OF FAIRFIELD GENERATION AGGREGATE,SUISUN_1_N010,32008_SUISUN  _115_GUM1
GEN,SCE,KRAMER_1_SEGS37,LUZ SOLAR PARTNERS 3-7 AGGREGATE,SUNGEN_1_B1,24753_SUNGEN  _115_GU1
GEN,SCE,KRAMER_1_SEGSR3,Kramer Junction 3 ,SUNGEN3G_7_N001,99993_SUNGEN3G_13.8_GUHC
GEN,SCE,KRAMER_1_SEGSR4,Kramer Junction 4,SUNGEN4G_7_N001,99994_SUNGEN4G_13.8_GUHC
GEN,SCE,KRAMER_1_KJ5SR5,Kramer Junction 5,SUNGEN5G_7_N001,24756_SUNGEN5G_13.8_GUR5
GEN,PGAE,S_RITA_6_SOLAR1,Sun Harvest Solar,SUNHRVST_7_N001,34217_SUNHRVST_12.5_GU1
GEN,SCE,SEGS_1_SR2SL2,Sunray 2,SUNRAY2_7_N001,99303_SUNRAY2 _34.5_GUS2
GEN,SCE,GALE_1_SR3SR3,Sunray 3,SUNRAYGN_7_N001,24772_SUNRAYGN_34.5_GUS3
GEN,PGAE,SUNRIS_2_PL1X3,Sunrise Power Project AGGREGATE II,SUNRIS_2_PL1X3-APND,N/A
GEN,PGAE,SUNSHN_2_LNDFL,Sunshine Gas Producers,SUNSHN_2_LNDFL-APND,N/A
GEN,SCE,MOJAVW_2_SOLAR,Mojave West,SUNSPTA_7_N002,95275_SUNSPT_A_34.5_GUEQ
GEN,PGAE,SUNSET_2_UNITS,MIDWAY SUNSET COGENERATION PLANT,SUNST_2_N006,30973_SUNST   _230_GUEQ
GEN,PGAE,SUTTER_2_PL1X3,SUTTER POWER PLANT AGGREGATE,SUTTER_2_PL1X3-APND,N/A
GEN,PGAE,SWIFT_1_NAS,YERBA BUENA BATTERY,SWIFT_1_GN001,35622_SWIFT   _115_GUNS
GEN,SCE,SYCAMR_2_UNIT 1,Sycamore Cogeneration Unit 1,SYCCYN1G_7_B1,24143_SYCCYN1G_13.8_GU1
GEN,SCE,SYCAMR_2_UNIT 2,Sycamore Cogeneration Unit 2,SYCCYN2G_7_B1,24144_SYCCYN2G_13.8_GU2
GEN,SCE,SYCAMR_2_UNIT 3,Sycamore Cogeneration Unit 3,SYCCYN3G_7_B1,24145_SYCCYN3G_13.8_GU3
GEN,SCE,SYCAMR_2_UNIT 4,Sycamore Cogeneration Unit 4,SYCCYN4G_7_B1,24146_SYCCYN4G_13.8_GU4
TG,SCE,PORT_NOB_I_AS_CERT01,PORT_NOB_I_AS_CERT01,SYLMARDC_2_N501,N/A
TG,SCE,PWRX_NOB_I_AS_CERT01,PWRX_NOB_I_AS_CERT01,SYLMARDC_2_N501,N/A
TG,SCE,PWRX_NOB_I_AS_CERT02,PWRX_NOB_I_AS_CERT02,SYLMARDC_2_N501,N/A
TG,SCE,PWRX_NOB_I_AS_CERTSP,PWRX_NOB_I_AS_CERTSP,SYLMARDC_2_N501,N/A
TG,SCE,GLEN_SYLMAR_I_AS_CERT01,GLEN_SYLMAR_I_AS_CERT01,SYLMARLA_2_N501,N/A
TG,SCE,LDWP_SYLMAR_I_AS_CERT01,LDWP_SYLMAR_I_AS_CERT01,SYLMARLA_2_N501,N/A
GEN,PGAE,CAVLSR_2_BSOLAR,California Valley Solar Ranch-Phase B,T0239_7_N002,36425_T0239   _34.5_GU2
GEN,PGAE,ALPSLR_1_NTHSLR,"Alpaugh North, LLC",T0304_7_N003,35001_T0304   _34.5_GU1
GEN,PGAE,COCOPP_2_CTG1,Marsh Landing 1,T320BS1_7_B1,33188_T320CTG1_16.5_GU1
GEN,PGAE,COCOPP_2_CTG2,Marsh Landing 2,T320BS2_7_B1,33189_T320CTG2_16.5_GU2
GEN,PGAE,COCOPP_2_CTG3,Marsh Landing 3,T320BS3_7_B1,33190_T320CTG3_16.5_GU3
GEN,PGAE,COCOPP_2_CTG4,Marsh Landing 4,T320BS4_7_B1,33191_T320CTG4_16.5_GU4
GEN,SCE,YUCCA_2_CREST,YUCCA_2_CREST,TAP801_1_N003,24808_TAP801  _115_GUC1
GEN,PGAE,TBLMTN_6_QF,SMALL QF AGGREGATION - PARADISE,TBLEMTN_6_N005,31718_TBLE MTN_60.0_GUM1
GEN,PGAE,TEMBLR_7_WELLPT,NUEVO ENERGY COMPANY  (WELPORT),TEMBLOR_1_N004,34794_TEMBLOR _115_GUWP
GEN,PGAE,TMPLTN_2_SOLAR,Vintner Solar,TEMPLE21_7_N002,30907_TEMPLE21_21.0_GU2
GEN,SCE,TENGEN_2_PL1X2,Berry Cogen 42,TENGEN_2_PL1X2-APND,N/A
GEN,SDGE,TERMEX_2_PL1X3,TDM,TERMEX_2_PL1X3-APND,N/A
GEN,PGAE,TESLA_1_QF,SMALL QF AGGREGATION - STOCKTON,TESLA_1_N027,33540_TESLA   _115_GUM1
GEN,PGAE,TXMCKT_6_UNIT,McKittrick Cogen,TEXMCKT_1_N101,34785_TEX MCKT_115_GU1
GEN,PGAE,THMENG_1_UNIT 1,Tracy Biomass,THEDV_7_B1,33806_TH.E.DV._13.8_GU1
GEN,PGAE,TIGRCK_7_UNITS,TIGER CREEK HYDRO AGGREGATE,TIGRCK_7_UNITS-APND,N/A
GEN,PGAE,TOADTW_6_UNIT,TOAD TOWN,TOADTWN_7_N002,31836_TOAD TWN_12.0_GU1
GEN,PGAE,TOPAZ_2_SOLAR,Topaz Solar Farms,TOPAZC1_7_N021,36427_TOPAZC1 _34.5_GUG1
GEN,SCE,SENTNL_2_CTG1,Sentinel Unit 1,TOT032G1_7_N001,28101_TOT032G1_13.8_GU1
GEN,SCE,SENTNL_2_CTG2,Sentinel Unit 2,TOT032G2_7_N001,28102_TOT032G2_13.8_GU1
GEN,SCE,SENTNL_2_CTG3,Sentinel Unit 3,TOT032G3_7_N001,28103_TOT032G3_13.8_GU1
GEN,SCE,SENTNL_2_CTG4,Sentinel Unit 4,TOT032G4_7_N001,28104_TOT032G4_13.8_GU1
GEN,SCE,SENTNL_2_CTG5,Sentinel Unit 5,TOT032G5_7_N001,28105_TOT032G5_13.8_GU1
GEN,SCE,SENTNL_2_CTG6,Sentinel Unit 6,TOT032G6_7_N001,28106_TOT032G6_13.8_GU1
GEN,SCE,SENTNL_2_CTG7,Sentinel Unit 7,TOT032G7_7_N001,28107_TOT032G7_13.8_GU1
GEN,SCE,SENTNL_2_CTG8,Sentinel Unit 8,TOT032G8_7_N001,28108_TOT032G8_13.8_GU1
GEN,SCE,MANZNA_2_WIND,Manzana Wind,TOT108_2_N006,24655_TOT108  _230_GU1
GEN,SCE,WALCRK_2_CTG1,Walnut Creek Energy Park Unit 1,TOT135G1_7_N001,28201_TOT135G1_13.8_GU1
GEN,SCE,WALCRK_2_CTG2,Walnut Creek Energy Park Unit 2,TOT135G2_7_N001,28202_TOT135G2_13.8_GU1
GEN,SCE,WALCRK_2_CTG3,Walnut Creek Energy Park Unit 3,TOT135G3_7_N001,28203_TOT135G3_13.8_GU1
GEN,SCE,WALCRK_2_CTG4,Walnut Creek Energy Park Unit 4,TOT135G4_7_N001,28204_TOT135G4_13.8_GU1
GEN,SCE,WALCRK_2_CTG5,Walnut Creek Energy Park Unit 5,TOT135G5_7_N001,28205_TOT135G5_13.8_GU1
GEN,SCE,ROSMDW_2_WIND1,Pacific Wind - Phase 1,TOT148A_7_N001,28241_TOT148_A_34.5_GU1
GEN,SCE,ALTA3A_2_CPCE4,Alta Wind 4,TOT162E1_6_GN001,28418_TOT162E1_34.5_GU1
GEN,SCE,ALTA3A_2_CPCE5,Alta Wind 5,TOT162E2_6_GN001,28419_TOT162E2_34.5_GU1
GEN,SCE,ALTA3A_2_CPCE8,Alta Wind 8,TOT162E3_7_N007,28420_TOT162E3_34.5_GU1
GEN,SCE,ALTA4A_2_CPCW1,Alta Wind 1,TOT162W1_6_GN001,28415_TOT162W1_34.5_GU1
GEN,SCE,ALTA4B_2_CPCW2,Alta Wind 2,TOT162W2_6_GN001,28416_TOT162W2_34.5_GU1
GEN,SCE,ALTA4B_2_CPCW3,Alta Wind 3,TOT162W3_6_GN001,28417_TOT162W3_34.5_GU1
GEN,SCE,ALTA4B_2_CPCW6,Mustang Hills,TOT162W4_7_N001,28414_TOT162W4_34.5_GU1
GEN,SCE,JAWBNE_2_NSRWND,North Sky River Wind Project,TOT179A_7_N001,28547_TOT179_A_34.5_GU1
GEN,SCE,IVANPA_1_UNIT1,Ivanpah 1,TOT180_7_N002,28729_TOT180  _13.8_GU1
GEN,SCE,IVANPA_1_UNIT2,Ivanpah 2,TOT210S1_7_N002,29064_TOT210S1_13.8_GU1
GEN,SCE,IVANPA_1_UNIT3,Ivanpah 3,TOT242GN_7_N002,94068_TOT242GN_13.8_GU1
GEN,SCE,GLOW_6_SOLAR,Antelope Power Plant,TOT427A_7_N001,95079_TOT427A _34.5_GUG1
GEN,SCE,KNGBRD_2_SOLAR1,Kingbird Solar A,TOT544L_7_N001,95923_TOT544L _34.5_GU1
GEN,SCE,KNGBRD_2_SOLAR2,Kingbird Solar B,TOT545L_7_N001,95927_TOT545L _34.5_GU1
GEN,SCE,TRNSWD_1_QF,FPL Energy C Wind,TRANWND_1_N001,25637_TRANWND _115_GUQF
GEN,SDGE,TULEWD_1_TULWD1,Tule Wind,TULEWC1_7_N001,22941_TULEW C1_34.5_GU1
GEN,NCPA,TULLCK_7_UNITS,Tullock Hydro,TULLCK_7_UNITS-APND,N/A
GEN,PGAE,TUPMAN_1_BIOGAS,ABEC Bidart-Stockale #1,TUPMAN_1_N102,34750_TUPMAN  _115_GUM1
GEN,SCE,RSMSLR_6_SOLAR2,Rosamond Two,TWILGHTL_7_N001,29886_TWILGHTL_12.5_GUS1
GEN,PGAE,TWISSL_6_SOLAR,"Nickel 1 (""NLH1"")",TWISSLMN_6_N005,34968_TWISSLMN_70.0_GU1
GEN,PGAE,MIDSET_1_UNIT 1,MIDSET COGEN. CO.,TXMIDST_7_N001,35044_TX MIDST_13.8_GU1
GEN,PGAE,UNTDQF_7_UNITS,UNITED AIRLINES (COGEN),UALCOGN_1_N001,33304_UAL COGN_115_GU1
GEN,SDGE,UCMTG_6_FCELL,Univ. of California San Diego Fuel Cell,UCM_6_N110,22864_UCM     _69.0_GUM1
GEN,PGAE,ULTPFR_1_UNIT 1,Rio Bravo Fresno,ULTPWRJ_1_N001,34375_ULTPWRJ _115_GU1
GEN,PGAE,ULTOGL_1_POSO,RIO BRAVO POSO,ULTRAOGL_7_N001,35035_ULTRAOGL_13.8_GU1
GEN,PGAE,ULTRCK_2_UNIT,Rio Bravo Rocklin,ULTRRCK_7_N001,32500_ULTR RCK_13.8_GU1
GEN,PGAE,UNCHEM_1_UNIT,CONTRA COSTA CARBON PLANT,UNIONCH_7_B1,32920_UNION CH_13.8_GU1
GEN,PGAE,UNVRSY_1_UNIT 1,Berry Cogen 38 - Unit 1,UNIVRSTY_7_B1,34787_UNIVRSTY_12.5_GU1
GEN,PGAE,UNOCAL_1_UNITS,TOSCO (RODEO PLANT),UNOCAL_7_N002,32910_UNOCAL  _12.0_GU1
GEN,PGAE,USWNDR_2_UNITS,US WIND POWER(RUSSELL),USWINDPW_7_N001,32168_USWINDPW_21.6_GU1
GEN,PGAE,USWNDR_2_SMUD,SOLANO WIND FARM,USWINDPW_7_N002,32168_USWINDPW_21.6_GU2
GEN,PGAE,USWPFK_6_FRICK,GREEN RIDGE POWER LLC (FRICK),USWP-FRK_6_N001,35208_USWP-FRK_60.0_GU1
GEN,PGAE,USWPJR_2_UNITS,Vasco Wind,USWP-JRW_2_N001,33838_USWP JRW_34.5_GU1
GEN,PGAE,USWND2_1_UNITS,US WIND POWER#2(PATTERSON),USWP-PAT_1_B1,33576_USWP-PAT_115_GU1
GEN,PGAE,USWND4_2_UNITS,US WIND POWER#4(RALPH),USWP-RLF_2_N001,30570_USWP-RLF_230_GU1
GEN,PGAE,USWND1_2_UNITS,US WIND POWER#1(WALKER),USWP-WKR_6_B2,35202_USWP-WKR_60.0_GU1
GEN,PGAE,USWND4_2_UNIT2,Altamont Gas Recovery,USWPRLF_2_N004,30570_USWP-RLF_230_GU2
GEN,PGAE,VACADX_1_QF,SMALL QF AGGREGATION - VACAVILLE,VACA-DIX_1_N014,31998_VACA-DIX_115_GUM1
GEN,PGAE,VACADX_1_SOLAR,Vaca-Dixon Solar Station,VACADIX_1_GN001,31998_VACA-DIX_115_GUM2
GEN,PGAE,VACADX_1_NAS,VACA-DIXON BATTERY,VACADIX_1_N085,31998_VACA-DIX_115_GUNS
GEN,SCE,VALLEY_7_UNITA1,"WM Energy, El Sobrante Landfill",VALLEYSC_1_N013,24160_VALLEYSC_115_GUM1
GEN,SCE,VALLEY_7_BADLND,VALLEY_7_BADLND,VALLEYSC_1_N014,24160_VALLEYSC_115_GUM2
GEN,SCE,VALLEY_5_RTS044,SPVP044,VALLEYSC_1_N025,24160_VALLEYSC_115_GU44
GEN,SCE,VALLEY_5_SOLAR1,Kona Solar - Meridian #1,VALLEYSC_1_N038,24160_VALLEYSC_115_GU1
GEN,SCE,VALLEY_5_PERRIS,MWD Perris Hydroelectric Recovery Plant,VALLEYSC_1_N101,24160_VALLEYSC_115_GUPR
GEN,SCE,VALLEY_5_REDMTN,MWD Red Mountain Hydroelectric Recovery ,VALLEYSC_1_N102,24160_VALLEYSC_115_GURM
GEN,SCE,VALLEY_5_SOLAR2,AP North Lake Solar,VALLEYSC_1_N108,24160_VALLEYSC_115_GUAP
GEN,PGAE,VLYHOM_7_SSJID,Woodward Power Plant,VALLYHM_1_N004,33952_VALLY HM_115_GUM1
GEN,SCE,VENWD_1_WIND2,Windpark Unlimited 2,VENWIND_1_N102,25645_VENWIND _115_GUW2
GEN,SCE,VENWD_1_WIND1,Windpark Unlimited 1,VENWIND_1_N103,25645_VENWIND _115_GUW1
GEN,SCE,VENWD_1_WIND3,Painted Hills Windpark,VENWIND_1_N104,25645_VENWIND _115_GUPH
GEN,VERN,VERNON_6_MALBRG,Malburg Generating Station,VERNON_6_MALBRG-APND,N/A
GEN,VERN,VERNON_6_GONZL1,H. Gonzales Unit #1,VERNON_6_N005,28291_VERNON  _66.0_GUG1
GEN,VERN,VERNON_6_GONZL2,H. Gonzales Unit #2,VERNON_6_N006,28291_VERNON  _66.0_GUG2
GEN,SCE,VESTAL_2_KERN,KERN RIVER PH 3 UNITS 1 & 2 AGGREGATE,VESTAL_2_KERN-APND,N/A
GEN,SCE,VESTAL_2_CREST,SCE VESTAL_2_CREST,VESTAL_2_N023,24153_VESTAL  _230_GUM1
GEN,SCE,VESTAL_2_RTS042,SPVP042 Porterville Solar,VESTAL_6_GN010,24152_VESTAL  _66.0_GU42
GEN,SCE,VESTAL_6_ULTRGN,RIO BRAVO JASMIN,VESTAL_6_N002,24152_VESTAL  _66.0_GUUG
GEN,SCE,VESTAL_6_WDFIRE,SIERRA POWER CORPORATION,VESTAL_6_N004,24152_VESTAL  _66.0_GUWF
GEN,SCE,VESTAL_6_QF,VESTAL QFS,VESTAL_6_N006,24152_VESTAL  _66.0_GUQF
GEN,SCE,VESTAL_2_WELLHD,Wellhead Power Delano,VESTAL_6_N020,24152_VESTAL  _66.0_GUWH
GEN,SCE,VESTAL_2_UNIT1,CALGREN-PIXLEY,VESTAL_6_N024,24152_VESTAL  _66.0_GUCP
GEN,SCE,VESTAL_2_SOLAR1,NICOLIS,VESTAL_6_N025,24152_VESTAL  _66.0_GUNI
GEN,SCE,VESTAL_2_SOLAR2,TROPICO,VESTAL_6_N026,24152_VESTAL  _66.0_GUTO
GEN,SCE,VICTOR_1_QF,VICTOR QFS,VICTOR_1_N063,24602_VICTOR  _115_GUM1
GEN,SCE,VICTOR_1_SLRHES,Sunedison - Hesperia,VICTOR_7_GN001,24603_VICTOR  _12.0_GU1
GEN,SCE,VICTOR_1_VDRYFA,Victor Dry Farm Ranch A ,VICTOR_7_GN002,24603_VICTOR  _12.0_GUDF
GEN,SCE,VICTOR_1_SOLAR1,Victor Phelan Solar One,VICTOR_7_N002,24604_VICTOR  _33.0_GUS1
